District_code|School_code|School_name
BA|BA0168|JANATHA RURAL HIGH SCHOOL LAKSHMIPURA, RAMANAGARAM TALUK RAMANAGARA DISTRICT 
BA|BA0169|SRI VRUSHABHAVATHI RURAL HIGH SCHOOL BYRAMANGALA, RAMANAGARM TALUK RAMANAGARA DISTRICT 
BA|BA0170|A.H I REHAMANIA GIRLS HIGH SCHOOL RAMANAGARAM RAMANAGARA DISTRICT 
BA|BA0171|GOVERNMENT HIGH SCHOOL AVERAHALLI, RAMANAGARAM TALUK RAMANAGARA DISTRICT 
BA|BA0172|GOVERNMENT HIGH SCHOOL MAYAGANAHALLI, RAMANAGARAM TALUK RAMANAGARA DISTRICT 
BA|BA0173|GOVERNMENT GIRLS JUNIOR COLLEGE RAMANAGARAM RAMANAGARA DISTRICT 
BA|BA0174|GOVERNMENT HIGH SCHOOL ANNAHALLI, BIDADI POST RAMANAGARAM TQ RAMANAGARA DISTRICT 
BA|BA0175|GOVERNMENT P U COLLEGE KOONAGAL KRISHNAPURADODDI, RAMANAGARA, TQ. RAMANAGARA DISTRICT
BA|BA0176|GOVERNMENT HIGH SCHOOL GANAKAL, RAMANAGARAM TALUK RAMANAGARA DISTRICT 
BA|BA0177|SRI CHOCKALINGA VIDYALAYA H.S HEJJALA (VIA BIDADI) RAMANAGARAM TALUK RAMANAGARA DISTRICT 
BA|BA0178|GOVERNMENT HIGH SCHOOL BELAGUMBA, RAMANAGARAM TALUK RAMANAGARA DISTRICT 
BA|BA0180|ST. MICHEALS ENGLISH  HIGH SCHOOL RAMANAGARAM RAMANAGARA DISTRICT 
BA|BA0181|GOVERNMENT HIGH SCHOOL IJOOR RAMANAGARAM RAMANAGARA DISTRICT 
BA|BA0182|LITTLE PRETTY HIGH SCHOOL RAMANAGARAM RAMANAGARA DISTRICT 
BA|BA0183|JNANA SINDHU RURAL HIGH SCHOOL HALLIMALA RAMANAGARAM TALUK RAMANAGARA DISTRICT 
BA|BA0184|GOVERNMENT HIGH SCHOOL YEREHALLI, RAMANAGARAM TALUK RAMANAGARA DISTRICT 
BA|BA0185|GOVERNMENT HIGH SCHOOL BIDADI, RAMANAGARAM TALUK RAMANAGARA DISTRICT 
BA|BA0186|RAMADURGA HIGH SCHOOL RAMANAGARAM RAMANAGARA DISTRICT 
BA|BA0187|MUSLIM GOVERNMENT SCHOOL RAMANAGARAM RAMANAGARA DISTRICT 
BA|BA0188|JAME UL ULOOM BOYS RESIDENTAIL H S HEJJALA POST BIDADI HOBLI, RAMANAGARAM TQ RAMANAGARA DISTRICT 
BA|BA0189|KANVA MAHARSHI HIGH SCHOOL KANVAGRAMA, RAMANAGAR TALUK RAMANAGARA DISTRICT 
BA|BA0191|SRI MANJUNATHA RURAL HIGH SCHOOL ANJABAPURA, RAMANAGARAM TALUK RAMANAGARA DISTRICT 
BA|BA0193|SRI BHAGYA BYRAVESHWARA GIRLS HIGH SCHOOL BIDADI, RAMANAGARAM TALUK RAMANAGARA DISTRICT 
BA|BA0194|ROYAL ENGLISH HIGH SCHOOL MAHBOOBNAGAR, RAMANAGARAM RAMANAGARA DISTRICT 
BA|BA0195|SRI MARUTHI HIGH SCHOOL AKOOR, RAMANAGARAM TALUK RAMANAGARA DISTRICT 
BA|BA0196|M M U HIGH SCHOOL FOR GIRLS RAMANAGARA, TALUK RAMANAGARA DISTRICT 
BA|BA0197|M M U  HIGH SCHOOL FOR BOYS RAMANAGARAM RAMANAGARA DISTRICT 
BA|BA0198|SIDDAGANGA RURAL HIGH SCHOOL DODDAGANGAVADI, RAMANAGARAM TALUK RAMANAGARA DISTRICT 
BA|BA0199|VISHWACHETANA HIGH SCHOOL URAGAHALLI, RAMANAGARAM TALUK RAMANAGARA DISTRICT 
BA|BA0200|GOVT HIGH SCHOOL KAILANCHA, RAMANAGARAM TALUK RAMANAGARA DISTRICT 
BA|BA0201|SRI MORARJI DESAI RESIDENTIAL SCHOOL RAMANAGARAM RAMANAGARA DISTRICT 
BA|BA0202|NETHAJI POPULAR HIGH SCHOOL RAMANAGARAM RAMANAGARA DISTRICT 
BA|BA0203|SAINT THOMAS ENGLISH MED RES HIGH SCHOOL BIDADI, RAMANAGARAM TALUK RAMANAGARA DISTRICT 
BA|BA0204|NEW MILLENNIUM ENGLISH HIGH SCHOOL RAMANAGARAM RAMANAGARA DISTRICT 
BA|BA0205|SUVISHESHA GNANAPEETA HIGH SCHOOL SUVISHESHAPURA ,RAMANAGARA TALUK RAMANAGARA DISTRICT 
BA|BA0206|HOLY CRESENT ENGLISH HIGH SCHOOL, MAGADI ROAD 2ND CROSS, IJUR EXTENSION,RAMANAGARAM RAMANAGARA DISTRICT
BA|BA0207|SHANTHINIKETAN HIGH SCHOOL, B.M. ROAD , VIVEKANANDA NAGAR RAMANAGARAM RAMANAGARA DISTRICT
BA|BA0208|TILAK MEMO ENGLISH HIGH SCHOOL CHATRADHA BEEDI, RAMANAGARA, RAMANAGARA DISTRICT
BA|BA0209|MARRIAM ENGLISH HIGH SCHOOL KOTHIPURA GRAMA, RAMANAGARA TALUK, RAMANAGARA DISTRICT
BA|BA0210|GOVT HIGH SCHOOL PADARAHALLI, RAMANAGAR TALUK, RAMANAGARA DISTRICT
BA|BA0211|GOVT HIGH SCHOOL KODIYALA, KARENAHALLI RAMANAGARA TQ RAMANAGARA DISTRICT
BA|BA0212|PATEL PUBLIC ENG HIGH SCHOOL HANUMANTHANAGARA, JAALAMANGLA ROAD RAMANAGARA TQ RAMANAGARA DISTRICT
BA|BA0213|B G S RURAL ENG HIGH SCHOOL BANANDUR, BIDADI HOBLI, RAMANAGARA TQ & DIST.,
BA|BA0214|GOVT COMP HIGH SCHOOL RAMANAGARA TOWN AND TQ, RAMANAGARA DIST., 
BA|BA0215|GOVT HIGH SCHOOL SHANUBHOGANAHALLI, KOOTAGAL HOBLI, RAMANAGARA TQ & DIST.,
BA|BA0216|GOVT COMP HIGH SCHOOL LAKKOJANAHALLI, KAILANCHA HOBLI, RAMANAGARA TQ & DIST., 
BA|BA0217|GOVT COMP HIGH SCHOOL SREEPATIHALLI, MAGADI TQ RAMANAGARA DIST., 
BA|BA0218|GOVT COMP HIGH SCHOOL TOREDODDI, BIDADI HOBLI, RAMANAGARA TQ & DIST., 
BA|BA0219|GOVT COMP HIGH SCHOOL SANKIGHATTA, MAGADI TQ RAMANAGARA DIST., 
BA|BA0220|GOVT COMP HIGH SCHOOL ACHCHALU, KANAKAPURA TQ RAMANAGARA DIST., 
BA|BA0221|GOVT COMP HIGH SCHOOL ARALALUSANDRA, BIDADI HOBLI, RAMANAGARA TQ & DIST., 
BA|BA0222|GOVT COMP HIGH SCHOOL SHESHAGIRIHALLI, HEJJALA POST, BIDADI HOBLI, RAMANAGARA TQ & DIST.,
BA|BA0223|GOVT COMP HIGH SCHOOL CHAKANAHALLI, KANAKAPURA TQ RAMANAGARA DIST., 
BA|BA0224|GOVT COMP HIGH SCHOOL HANUMANTHANAGARA, RAMANAGARA TOWN RAMANAGARA TQ & DIST., 
BA|BA0225|GOVT HIGH SCHOOL KALLANAKUPPE, MARALAWADI HOBLI, KANAKAPURA TQ, RAMANAGARA DIST.,
BA|BA0226|GOVT COMP HIGH SCHOOL THAGACHAGERE, CHANNAPATNA TQ RAMANAGARA DIST., 
BA|BA0227|GOVT HIGH SCHOOL KADUJAKKASANDRA GOTTIGEHALLY KANAKAPURA TQ, RAMANAGARA DIST
BA|BA0228|MORARJI DESAI RESI MINORITES H S MAGADI TOWN RAMANAGARA DIST 
BA|BA0229|GOVT HIGH SCHOOL LAKKENAHALLY SOLUR HOBLI MAGADI TQ, RAMANAGARA DIST
BA|BA0230|GOVT COMP HIGH SCHOOL HARISANDRA KASABA HOBLI RAMANAGARA TQ, RAMANAGARA DIST
BA|BA0231|GOVT HIGH SCHOOL BIJJAHALLI KODHIHALLI HOBLI KANAKAPURA TQ, RAMANAGARA DIST
BA|BA0232|GOVT COMP HIGH SCHOOL PADUVANAGERE KANAKAPURA TQ RAMANAGARA DIST
BA|BA0233|GOVERNMENT HIGH SCHOOL KOTHANOORU KANAKAPURA TQ RAMANAGARA DIST
BA|BA0234|GOVT HIGH SCHOOL BANNIKUPPE KANAKAPURA TQ RAMANAGARA DIST
BA|BA0235|GOVT COMP HIGH SCHOOL HEBBAKODI KAILANCHA HOBLI RAMANAGARA TQ AND DIST
BA|BA0236|GOVT COMP HIGH SCHOOL SOGALA CHANNAPATNA TQ RAMANAGARA DIST
BA|BA0237|GOVT GIRLS URDU HIGH SCHOOL TIPPUNAGARA CHANNAPATNA TQ RAMANAGARA DIST
BA|BA0238|GOVT COMP HIGH SCHOOL KYASAPURA KUTAGAL HOBLI RAMANAGARA TQ AND DIST
BA|BA0239|MORARJI DESAI RESIDENTIAL SCHOOL AMBEDKAR NAGARA THIMMARAJU SAWMILL, KANAKAPURA TOWN KANAKAPURA TQ, RAMANGARA DIST
BA|BA0240|MORARJI DESAI RESIDENTIAL SCHOOL MULLAHALLI VILLAGE POST VYYAMBALLI HOBLI KANAKAPURA TQ, RAMANAGARA DIST
BA|BA0241|GOVT URDU HIGH SCHOOL MAGADI TOWN MAGADI TQ RAMANAGARA DIST
BA|BA0242|BETHEL INTER-NATIONAL PUBLIC SCHOOL ARCHAKARAHALLI RAMANAGARA TQ AND DIST 
BA|BA0243|KASTHURIBA HIGH SCHOOL HOROHALLI KANAKAPURA TQ RAMANAGARA DIST
BA|BA0244|GOVT GIRLS HIGH SCHOOL MANGLAVARA PETE CHANNAPATNA TOWN RAMANAGARA DIST
BA|BA0245|GOVT HIGH SCHOOL SHIVANASANDRA DODDASOMANAHALLI POST, THIPPASANDRA HOBL MAGADI TQ, RAMANAGARA DIST
BA|BA0246|GOVT HIGH SCHOOL ALANATHA, KANAKAPURP TQ, RAMANAGARA DIST
BA|BA0247|SHARATH MEMO ENG. MED. HIGH SCHOOL MAGADI ROAD, NEAR KEMPE GOWDA CIRCLE, RAMANAGARA TQ & DIST
BA|BA0248|SRI MORARJI DESAI RESI SCHOOL (ST) RAMANAGARA TQ RAMANAGARA DIST 
BA|BA0249|SRI MORARJI DESAI RESI  SCHOOL (BCM) H.GOLLAHALLI, (BYRAMANGALA), BIDADI HOBELI, RAMANAGARA TQ & DIST
BA|BA0250|SRI MORARJI DESAI RESI SCHOOL (BCM) CHAKRA BHAVI HULKATTE, MAGADI TQ, RAMANAGARA DIST
BA|BA0251|SRI MORARJI DESAI RES.SCHOOL SATHANURU, KANAKAPURA TQ, RAMANAGARA DIST
BA|BA0252|MORARJI DESAI RESI. SCHOOL DODDAMARALA WADI, KANAKAPURA TQ, RAMANAGARA DIST
BA|BA0253|SRI RAMAKRISHNA HIGH SCHOOL SRI MARUTHI KSHETRA, VANDARAGUPPE, SILK FROM POST CHANNAPATNA,
BA|BA0254|JNANA VIKAS ENG, MED., HUGH SCHOOL MAIN ROAD, BIDADI, RAMANAGARA TQ & DIST
BA|BA0255|NIVEDITHA HIGH SCHOOL KOTE, CHANNAPATTANA, RAMANAGARA DIST,
BB|BB0001|GOVERNMENT HIGH SCHOOL JALIGE, DEVANAHALLI TALUK BANGALORE DISTRICT 
BB|BB0002|GOVT. P U COLLEGE DEVANAHALLI BANGALORE DISTRICT 
BB|BB0003|GOVT. JUNIOR COLLEGE VIJAYAPURA DEVANAHALLY TALUK BANGALORE DISTRICT 
BB|BB0004|GOVERNMENT HIGH SCHOOL KOIRA, DEVANAHALLI TALUK BANGALORE DISTRICT 
BB|BB0005|SREE SIDDAGANGA COMPOSITE JUNIOR COLLEGE BUDIGERE, DEVANAHALLI TALUK BANGALORE DISTRICT 
BB|BB0006|SRI RAMAKRISHNA RURAL HIGH SCHOOL BETTAKOTE DEVANAHALLI TALUK BANGALORE DISTRICT 
BB|BB0007|RURAL HIGH SCHOOL AVATHI, DEVANAHALLI TALUK BANGALORE DISTRICT 
BB|BB0008|GOVERNMENT P.U.COLLEGE. VISWANATHAPURA, DEVANAHALLI TALUK BANGALORE DISTRICT 
BB|BB0009|GOVERNMENT HIGH SCHOOL SADAHALLI, DEVANAHALLI TALUK BANGALORE DISTRICT 
BB|BB0010|GOVERNMENT HIGH  SCHOOL YELIYUR, DEVANHALLI TALUK BANGALORE DISTRICT 
BB|BB0011|MAHATMA GANDHI HIGH SCHOOL CHANNARAYAPATNA, DEVANAHALLI TALUK BANGALORE DISTRICT 
BB|BB0012|SRI MARUTHI HIGH SCHOOL NALLUR, DEVANHALLI TALUK BANGALORE DISTRICT 
BB|BB0013|MAHATMA HIGH SCHOOL VIJAYAPURA, DEVANHALLI TALUK BANGALORE RURAL 
BB|BB0014|GOVERNMENT HIGH SCHOOL BIJJAVARA, DEVANAHALLI TALUK BANGALORE DISTRICT 
BB|BB0015|ROTARY HIGH SCHOOL VIJAYAPURA DEVANAHALLI TALUK BANGALORE DISTRICT 
BB|BB0017|MAYA ENGLISH MEDIUM HIGH SCHOOL VIJAYAPURA, DEVANAHALLI TALUK BANGALORE RURAL 
BB|BB0018|GOVERNMENT HIGH SCHOOL NARAYANAPURA, DEVANAHALLI TALUK BANGALORE RURAL 
BB|BB0019|SRI KRISHNARAJ VISHALAKSHI HIGH SCHOOL THINDLU, DEVANAHALLI TALUK BANGALORE RURAL 
BB|BB0020|SRI MARUTHI VIDYA MANDIR KANNAMANGALA, DEVANAHALLI TALUK BANGALORE RURAL 
BB|BB0021|GOVERNMENT GIRLS HIGH SCHOOL DEVANAHALLI BANGALORE RURAL 
BB|BB0022|PRAGATHI HIGH SCHOOL VIJAYAPURA, DEVANHALLI TALUK BANGALORE RURAL 
BB|BB0023|NAVODAYA HIGH SCHOOL AVATHI, DEVANHALLI TALUK BANGALORE RURAL 
BB|BB0024|RURAL HIGH SCHOOL D S ROAD, DEVANAHALLI TALUK BANGALORE RURAL 
BB|BB0025|SRI VANI VIDYA SAMSTHE HIGH SCHOOL. DEVANAHALLI TALUK BANGALORE RURAL 
BB|BB0026|MANJUNATHA HIGH SCHOOL HOSAHUDYA, DEVANAHALLI TALUK BANGALORE RURAL 
BB|BB0027|OXFORD ENGLISH HIGH SCHOOL DEVANAHALLI BANGALORE RURAL 
BB|BB0028|NOW JAVAN HIJIBULLA HIGH SCHOOL VIJAYAPURA, DEVANAHALLI TALUK BANGALORE RURAL 
BB|BB0029|MAHABHODHI RESIDENTAIAL HIGH SCHOOL KUNDANA, DEVANAHALLI TALUK BANGALORE RURAL 
BB|BB0030|GOVERNMENT HIGH SCHOOL CHANNAHALLI, BATTAKOTE PO DEVANAHALLI TQ BANGALORE RURAL DIST 
BB|BB0032|NAVARATHNA HIGH SCHOOL KARAHALLI, DEVANAHALLI TALUK BANGALORE RURAL DIST 
BB|BB0033|CARMEL HIGH SCHOOL DEVANAHALLI TOWN DEVANAHALLI, BANGALORE RURAL 
BB|BB0034|EVER GREEN HIGH SCHOOL VIJAYAPURA DEVANAHALLI TALUK BANGALORE RURAL DISTRICT
BB|BB0035|GNANADEEPA ACADEMY HIGH SCHOOL MALIGENAHALLI, BIDALURU POST NANDIBETTA ROAD, DEVANAHALLI TQ, BANGALORE RURAL DIST.,
BB|BB0036|VIJAYA HIGH SCHOOL CHIKKABALLAPUR-KOLAR ROAD VIJAYAPURA, DEVANAHALLY TQ BANGALORE RURAL DISTRICT
BB|BB0037|KUVEMPU JNANABHANDARA HIGH SCHOOL SHILPAKALA ROAD, DEVANAHALLY DEVANAHALLY TALUK BANGALORE RURAL DISTRICT
BB|BB0038|STERLING ENGLISH HIGH SCHOOL SHILPAKALA ROAD, DEVANAHALLI, BLORE RURAL DIST.
BB|BB0039|STERLING ENGLISH HIGH SCHOOL BUDIGERE, DEVANAHALLI TALUK, BLORE RURAL DIST.
BB|BB0040|NANDINI VIDYANIKETHANA H S CHANNARAYAPATNA ROAD, VIJAYAPURA, DEVANAHALLI TQ, BLORE RURAL DIST.
BB|BB0041|SREE SARASWATHI VIDYA MANDIRA HIGH SCHOOL, VISHWANATHAPURA, DEVANAHALLI TALUK,BANGALORE
BB|BB0042|GOVT URDU HIGH SCHOOL KHODA MOHALLA, GURAPPANAMATA VIJAYAPURA, DEVANAHALLI TQ BANGALORE RURAL DIST.,
BB|BB0043|SHRI MARUTHI VIDYAMANDIRA E H S KANNAMANGALA DEVANAHALLI BANGALORE
BB|BB0044|GOVERNMNET HIGH SCHOOL DODDABELAVANGALA, DODDABALLAPUR TALUK BANGALORE DISTRICT 
BB|BB0045|GOVERNMENT P U COLLEGE KANASAVADI, DODDABALLAPUR TALUK BANGALORE DISTRCIT 
BB|BB0046|GOVERNMENT HIGH SCHOOL TUBUGERE, DODDABALLAPUR TALUK BANGALORE DISTRICT 
BB|BB0047|GOVT P U COLLEGE DODDABALLAPUR BANGALORE DISTRICT 
BB|BB0048|SREE SIDDAGANGA RURAL HIGH SCHOOL PURUSHANAHALLI, DODDABALLPUR TALUK BANGALORE DISTRICT 
BB|BB0049|GOVERNMENT HIGH SCHOOL HOSAHALLI, DODDABALLAPUR TALUK BANGALORE DISTRICT 
BB|BB0050|SRI SHARADA GIRLS HIGH SCHOOL DODDABALLAPUR BANGALORE DISTRICT 
BB|BB0051|KONGADIYAPPA HIGH SCHOOL THYAGARAJANAGAR, DODDABALLAPUR BANGALORE DISTRICT 
BB|BB0052|SRI THONTADHARYA HIGH SCHOOL KHANIMUTT, DODDABALLAPUR TALUK BANGALORE DISTRICT 
BB|BB0053|SRI MARUTHI HIGH SCHOOL RAJAGHATTA, DODDABALLAPUR TALUK BANGALORE DISTRICT 
BB|BB0054|SRI ARAVINDA HIGH SCHOOL ARUDI, DODDABALLAPUR TALUK BANGALORE DISTRICT 
BB|BB0055|GOVERNMENT HIGH SCHOOL HANABE, DODDABALLAPUR TALUK BANGALORE DISTRICT 
BB|BB0056|SRI RANGANATHA HIGH SCHOOL MALLOGALLI, DODDABALLAPUR TALUK BANGALORE DISTRICT 
BB|BB0057|SATHISH CHANDRA MEMORIAL HIGH SCHOOL KOLAGERE, DODDABALLAPUR TALUK BANGALORE DISTRICT 
BB|BB0058|GOVERNMENT HIGH SCHOOL HULIKUNTE, DODDABALLAPUR TALUK BANGALORE DISTRICT 
BB|BB0059|GOVERNMENT HIGH SCHOOL MELEKOTE, DODDABALLAPUR TALUK BANGALORE DISTRICT 
BB|BB0060|DR, AMBEDKAR HIGH SCHOOL SASALU, DODDABALLAPUR TALUK BANGALORE DISTRICT 
BB|BB0061|GOVERNMENT HIGH SCHOOL KADATGIPPURU, DODDABALLAPUR TALUK BANGALORE DISTRICT 
BB|BB0062|BINDU HIGH SCHOOL KANTANAKUNTE, DODDABALLAPUR TALUK BANGALORE DISTRICT 
BB|BB0063|B S A HIGH SCHOOL D CROSS DODDABALLAPUR TALUK BANGALORE DISTRICT 
BB|BB0064|GOVERNMENT HIGH SCHOOL SAKKARE GOLLAHALLI, DODDABALLAPUR TALUK BANGALORE DISTRICT 
BB|BB0065|M. A B. L. HIGH SCHOOL DODDABALLAPUR BANGALORE DISTRICT 
BB|BB0066|NIVEDITHA ENGLISH HIGH SCHOOL DODDABALLAPURA BANGALORE RURAL 
BB|BB0067|GOVERNMENT HIGH SCHOOL ARALUMALLIGE, DODDABALLAPUR TALUK BANGALORE RURAL 
BB|BB0068|GOVERNMENT TELUGU HIGH SCHOOL DODDABALLAPUR TOWN BANGALORE RURAL 
BB|BB0070|SRI RAMA HIGH SCHOOL KADANOOR HAND POST, DODDABALLAPUR TALUK BANGALORE RURAL 
BB|BB0071|GOVERNMENT HIGH SCHOOL CHANNAVEERANAHALLI, DADUALAVANAHALLI POST DODDADABALLAPURA BANGALORE RURAL 
BB|BB0072|SRI MANJUNATHA HIGH SCHOOL KONAGHATTA, DODDABALLAPUR TALUK BANGALORE RURAL 
BB|BB0073|SWAMY VIVEKANANDA ENGLISH HIGH SCHOOL DODDABALLAPUR BANGALORE RURAL 
BB|BB0074|CARMEL JYOTHI ENGLISH HIGH SCHOOL ROJIPURA EXTENTION, 2ND WARD, DODDABALLAPUR TALUK BANGALORE RURAL
BB|BB0077|JNANA GANGA HIGH SCHOOL KODIGEHALLI, DODDABALLAPUR TALUK BANGALORE RURAL 
BB|BB0078|SRI MAHAVEERA JAIN ENGLISH SCHOOL COURT ROAD ROJIPUR, DODDABALLAPUR BANGALORE RURAL 
BB|BB0079|NETHAJI HIGH SCHOOL KANASAVADI, DODDABALLAPURA TALUK BANGALORE RURAL 
BB|BB0081|LAVANYA HIGH SCHOOL DODDABALLAPURA TALUK BANGALORE RURAL 
BB|BB0082|NALANDA GIRLS HIGH SCHOOL KUCHHAPPAPET, DODDABALLAPURA BANGALORE RURAL 
BB|BB0083|SARASWATHI HIGH SCHOOL DEVARAJA NAGARA, DODDABALLAPURA  
BB|BB0084|SRI.CHANDRASHEKARANATH SWAMIJI ENG.MED.RURAL HIGH SCHOOL BGS CAMPUS, MELEKOTE CROSS D.B.PUR TQ, BANGALORE RURAL DIST
BB|BB0085|SRI DEVARAJ URS INT. RESI. H S KODIGEHALLI, DODDABALLAPURA TALUK, BLORE RURAL DIST.
BB|BB0086|SWAMI VIVEKANANDA KAN H S CHIKKAPETE DODDABALLAPURA BANGALORE RURAL DIST.,
BB|BB0087|GOVERNMENT PRE-UNIVERSITY COLLEGE NANDAGUDI, HOSAKOTE TALUK BANGALORE DISTRICT 
BB|BB0088|GOVERNMENT HIGH SCHOOL HOSAKOTE BANGALORE DISTRICT 
BB|BB0089|GOVERNMENT HIGH SCHOOL VAGATA, HOSAKOTE TALUK BANGALORE DISTRICT 
BB|BB0090|GOVERNMENT HIGH SCHOOL BEGUR, HOSAKOTE TALUK BANGALORE DISTRICT 
BB|BB0091|GOVERNMENT HIGH SCHOOL DODDAGATTIGANABBE, HOSAKOTE TALUK BANGALORE DISTRICT 
BB|BB0092|VIVEKANANDA HIGH SCHOOL SULIBELE, HOSAKOTE TALUK BANGALORE DISTRICT 
BB|BB0093|S.R. HIGH SCHOOL KALKUNTE VIA KADUGODI HOSAKOTE TALUK BANGALORE DISTRICT 
BB|BB0094|GOVT. JUNIOR COLLEGE DEVALAPURA, DEVANAGONDI PO, HOSAKOTE TQ BANGALORE DISTRICT 
BB|BB0095|GOVERNMENT HIGH SCHOOL JADIGENAHALLI, HOSAKOTE TALUK BANGALORE DISTRICT 
BB|BB0096|GOVERNMENT HIGH SCHOOL TAVAREKERE, HOSAKOTE TALUK BANGALORE DISTRICT 
BB|BB0097|SRI SIDDAGANGA RURAL HIGH SCHOOL HEDAKANAHALLI, HOSAKOTE TALUK BANGALORE DISTRICT 
BB|BB0098|SRI J.R.S. GIRLS HIGH SCHOOL HOSAKOTE TOWN BANGALORE DISTRICT 
BB|BB0099|GOVERNMENT HIGH SCHOOL KORATTI, HOSAKOTE TALUK BANGALORE DISTRICT 
BB|BB0100|GOVERNMENT HIGH SCHOOL NELAVAGILU, HOSAKOTE TALUK BANGALORE DISTRICT 
BB|BB0101|A.V.N. HIGH SCHOOL NUGABALA, HOSAKOTE TALUK BANGALORE DISTRICT 
BB|BB0102|GOVERNMENT HIGH SCHOOL BENDIGANAHALLI, HOSAKOTE TALUK BANGALORE DISTRICT 
BB|BB0105|BHAVANI VIDYALAYA HIGH SCHOOL THIRUMALASETTYHALLI, HOSAKOTE TALUK BANGALORE RURAL 
BB|BB0106|GOVERNMENT GIRLS HIGH SCHOOL HOSAKOTE BANGALORE RURAL 
BB|BB0107|VIVEKANANDA HIGH SCHOOL SONNAHALLIPURA, HOSAKOTE TALUK BANGALORE RURAL 
BB|BB0108|AL AMEEN RESIDENTIAL HIGH SCHOOL HOSAKOTE BANGALORE RURAL 
BB|BB0109|BRIGHT ENGLISH HIGH SCHOOL HOSAKOTE BANGALORE RURAL 
BB|BB0110|S.R.E.S.HIGH SCHOOL NIDAGHATTA, HOSAKOTA TALUK BANGALORE RURAL 
BB|BB0112|UZMA ENGLISH SCHOOL HOSAKOTE BANGALORE RURAL 
BB|BB0113|GREEN VALLEY HIGH SCHOOL NANDAGUDI, HOSAKOTE TALUK BANGALORE RURAL 
BB|BB0114|OM SHRI PUBLIC SCHOOL HOSAKOTE, BANGALORE RURAL 
BB|BB0115|SRI VINAYAKA HIGH SCHOOL HOSAKOTE BANGALORE RURAL 
BB|BB0116|SANGHA MITHRA HIGH SCHOOL NANDAGUDI, HOSAKOTE TALUK BANGALORE RURAL 
BB|BB0117|CITI ZEN`S ENGLISH SCHOOL VIVEKANAGAR, HOSAKOTE TALUK BANGALORE RURAL 
BB|BB0118|KUVEMPU HIGH SCHOOL ANUGODANAHALLI, HOSAKOTE TALUK BANGALORE RURAL 
BB|BB0119|SRI MORARJI MODEL RESIDENTIAL SCHOOL SULIBELE, HOSAKOTE TALUK BANGALORE RURAL DIST 
BB|BB0120|ST. JOSEPHS ENGLISH HIGH SCHOOL HOSAKOTE BANGALORE RURAL DIST 
BB|BB0121|GOVT HIGH SCHOOL SHIVANAPURA, HOSAKOTE TALUK BANGALORE RURAL DIST 
BB|BB0122|SRI VIVEKANANDA VIDYA KENDRA HOSAKOTE BANGALORE RURAL DIST 
BB|BB0123|THAKSHASHILA HIGH SCHOOL JADIGENAHALLI, HOSAKOTE TALUK BANGALORE RURAL DISTRICT 
BB|BB0124|NAVYA VIDYA SAMSTHE HIGH SCHOOL NAVYA VIDYA SAMSTHE HIGH SCHOOL ANUGONDANAHALLI, HOSAKOTE
BB|BB0125|SREE SHARADA HIGH SCHOOL DODDADUNNASANDRA CRS, DEVANAGUNDI POST, HOSKOTE TQ, BLORE RURAL DIST.
BB|BB0126|NEW HORIZON HIGH SCHOOL BHEEMAKANAHALLI, BEGUR POST, HOSAKOTE TQ BANGALORE RURAL DIST.,
BB|BB0127|GOVT HIGH SCHOOL SAMETHANAHALLI HOSAKOTE TQ BANGALORE RURAL DIST.,
BB|BB0128|GLOBAL HIGH SCHOOL PILLAGONTE, HOSAKOTE INDUSTRIAL AREA HOSAKOTE , BANGALORE
BB|BB0129|BHARATHA MATHA HIGH SCHOOL VIVEKANANDANAGARA HOSAKOTE BANGALORE RURAL DIST.,
BB|BB0130|JYOTHI HIGH SCHOOL COLLEGE ROAD HOSAKOTE BANGALORE RURAL DIST.,
BB|BB0131|GOVERNMENT HIGH SCHOOL DEVARAHOSAHALLI, NELAMANGALA TALUK BANGALORE DISTRICT 
BB|BB0132|GOVT. P U COLLEGE NELAMANGALA BANGALORE DISTRICT 
BB|BB0133|GOVT. P U COLLEGE THYAMAGONDLU, NELAMANGALA TALUK BANGALORE RURAL DISTRICT. 
BB|BB0134|C.V.G.RURAL HIGH SCHOOL DOBBASPET  NELAMANGALA TALUK BANGALORE DISTRICT 
BB|BB0135|SRI SHIVAGANGA HIGH SCHOOL SHIVAGANGE, NELAMANGALA TALUK BANGALORE DISTRICT 
BB|BB0136|GOVERNMENT HIGH SCHOOL MANNE, NELAMANGALA TALUK BANGALORE DISTRICT 
BB|BB0137|SRI ATHMARAMA HIGH SCHOOL NARASIPURA, NELAMANGALA TALUK BANGALORE DISTRICT 
BB|BB0138|MANJUNATHA GIRLS HIGH SCHOOL BASAVANNA DEVARA MUTT, NELAMANGALA BANGALORE DISTRICT 
BB|BB0139|T.K.K.M.H.S GIRLS HIGH SCHOOL THYMAGONDLU, NELAMANGALA TALUK BANGALORE DISTRICT 
BB|BB0140|SRI MANJUNATHA RURAL HIGH SCHOOL MARALAKUNTE, NELAMANGALA TALUK BANGALORE DISTRICT 
BB|BB0141|SRI BYLANJANEYASWAMY HIGH SCHOOL BYRAHSETTIHALLI GOLLAHALLI POST BANGALORE RURAL 
BB|BB0142|GOVERNMENT HIGH SCHOOL YELEKYATHANAHALLI, NELAMANGLA TALUK BANGALORE DISTRICT 
